service_id,group,field_id,field_name,status,score,confidence,checked_at,evidence_valid,source_ids,user_result,failure_recovery,user_control,mobile_pc_difference,risk,adoption_caution
"SVC-004","A","FIELD-003","개인화","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","개인화에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-004","결과 이해와 설명","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","결과 이해와 설명에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-005","오류·실패 복구","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","오류·실패 복구에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-006","저장·내보내기·공유","unknown","","low","2026-08-24","true","SRC-004;SRC-039;SRC-040","결과 미확인","","","","","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-007","모바일 경험","scored","4","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","모바일 경험에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-008","PC 경험","scored","4","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","PC 경험에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-009","플랫폼 간 연속성","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-010","접근성","unknown","","low","2026-08-24","true","SRC-004;SRC-039;SRC-040","결과 미확인","","","","","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-011","성능과 안정성","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","성능과 안정성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-012","개인정보·보안","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","개인정보·보안에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-013","계정·권한·삭제","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","계정·권한·삭제에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-014","가격·결제·취소·환불","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","가격·결제·취소·환불에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-015","고객지원·장애 대응","scored","2","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","고객지원·장애 대응에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-016","장기 사용과 유지","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","장기 사용과 유지에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-017","팀·관리자·운영","scored","2","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","팀·관리자·운영에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-018","차별화 요소","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","차별화 요소에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-019","사용자 신뢰","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","사용자 신뢰에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-020","도입하면 안 되는 부작용","scored","2","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-021","프로토콜 투명성","scored","4","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","프로토콜 투명성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-022","킬 스위치·항상 연결","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","킬 스위치·항상 연결에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-023","DNS·IPv6·누출 확인","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","DNS·IPv6·누출 확인에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-024","검열 환경 복구","scored","2","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","검열 환경 복구에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-025","서버 상태·혼잡·대체","scored","2","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","서버 상태·혼잡·대체에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-026","기기·프로필 발급·폐기","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","기기·프로필 발급·폐기에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-027","무료 데이터·사용량 권리","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","무료 데이터·사용량 권리에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-004","A","FIELD-028","관할·국가 지원 범위","scored","3","medium","2026-08-24","true","SRC-004;SRC-039;SRC-040","관할·국가 지원 범위에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-001","시작과 첫 가치","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","시작과 첫 가치에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-002","핵심 과업 완성도","scored","4","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","핵심 과업 완성도에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-003","개인화","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","개인화에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-004","결과 이해와 설명","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","결과 이해와 설명에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-005","오류·실패 복구","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","오류·실패 복구에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-006","저장·내보내기·공유","unknown","","low","2026-08-24","true","SRC-005;SRC-039;SRC-040","결과 미확인","","","","","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-007","모바일 경험","scored","4","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","모바일 경험에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-008","PC 경험","scored","4","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","PC 경험에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-009","플랫폼 간 연속성","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-010","접근성","unknown","","low","2026-08-24","true","SRC-005;SRC-039;SRC-040","결과 미확인","","","","","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-011","성능과 안정성","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","성능과 안정성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-012","개인정보·보안","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","개인정보·보안에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-013","계정·권한·삭제","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","계정·권한·삭제에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-014","가격·결제·취소·환불","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","가격·결제·취소·환불에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-015","고객지원·장애 대응","scored","2","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","고객지원·장애 대응에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-016","장기 사용과 유지","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","장기 사용과 유지에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-017","팀·관리자·운영","scored","2","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","팀·관리자·운영에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-018","차별화 요소","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","차별화 요소에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-019","사용자 신뢰","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","사용자 신뢰에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-020","도입하면 안 되는 부작용","scored","2","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-021","프로토콜 투명성","scored","4","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","프로토콜 투명성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-022","킬 스위치·항상 연결","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","킬 스위치·항상 연결에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-023","DNS·IPv6·누출 확인","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","DNS·IPv6·누출 확인에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-024","검열 환경 복구","scored","2","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","검열 환경 복구에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-025","서버 상태·혼잡·대체","scored","2","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","서버 상태·혼잡·대체에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-026","기기·프로필 발급·폐기","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","기기·프로필 발급·폐기에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-027","무료 데이터·사용량 권리","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","무료 데이터·사용량 권리에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-005","A","FIELD-028","관할·국가 지원 범위","scored","3","medium","2026-08-24","true","SRC-005;SRC-039;SRC-040","관할·국가 지원 범위에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-001","시작과 첫 가치","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","시작과 첫 가치에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-002","핵심 과업 완성도","scored","4","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","핵심 과업 완성도에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-003","개인화","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","개인화에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-004","결과 이해와 설명","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","결과 이해와 설명에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-005","오류·실패 복구","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","오류·실패 복구에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-006","저장·내보내기·공유","unknown","","low","2026-08-24","true","SRC-006;SRC-039;SRC-040","결과 미확인","","","","","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-007","모바일 경험","scored","4","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","모바일 경험에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-008","PC 경험","scored","4","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","PC 경험에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-009","플랫폼 간 연속성","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","플랫폼별 지원 범위가 다름","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-010","접근성","unknown","","low","2026-08-24","true","SRC-006;SRC-039;SRC-040","결과 미확인","","","","","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-011","성능과 안정성","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","성능과 안정성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-012","개인정보·보안","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","개인정보·보안에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-013","계정·권한·삭제","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","계정·권한·삭제에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-014","가격·결제·취소·환불","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","가격·결제·취소·환불에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-015","고객지원·장애 대응","scored","2","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","고객지원·장애 대응에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-016","장기 사용과 유지","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","장기 사용과 유지에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-017","팀·관리자·운영","scored","2","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","팀·관리자·운영에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-018","차별화 요소","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","차별화 요소에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-019","사용자 신뢰","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","사용자 신뢰에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-020","도입하면 안 되는 부작용","scored","2","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-021","프로토콜 투명성","scored","4","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","프로토콜 투명성에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-022","킬 스위치·항상 연결","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","킬 스위치·항상 연결에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-023","DNS·IPv6·누출 확인","scored","3","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","DNS·IPv6·누출 확인에 대한 확인 가능한 사용자 결과","","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-024","검열 환경 복구","scored","2","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","검열 환경 복구에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
"SVC-006","A","FIELD-025","서버 상태·혼잡·대체","scored","2","medium","2026-08-24","true","SRC-006;SRC-039;SRC-040","서버 상태·혼잡·대체에 대한 확인 가능한 사용자 결과","복구 또는 대체 경로가 공개됨","사용자 선택·해제 범위를 제공","","과도한 보호 보장·자동 동의·추적 확대를 피해야 함","외형이나 문구를 복제하지 않고 사용자 결과와 안전 원칙만 재설계"
